fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
a8eae6fab6514989bc856303b1644b77,Nate Marquardt,1979-04-20,The Great,['High Altitude Martial Arts'],Middleweight,36.0,20.0,0.0,13.0,15.0,8.0,0.0,6.0,2.0,12.0,0.0,United States,"Aurora, Colorado",185.0,M,6.0,182.88
14c771c3d57b4a5ba8a3661cc5367ec3,Tito Ortiz,1975-01-23,The Huntington Beach Bad Boy,['Team Punishment'],Light Heavyweight,21.0,12.0,0.0,10.0,5.0,6.0,0.0,5.0,2.0,5.0,0.0,United States,"Huntington Beach, California",205.0,M,6.2,188.98
1d02114a772542c887c959c0bcb68d71,Sean Sherk,1973-08-05,The Muscle Shark,['The Academy MN'],Lightweight,36.0,4.0,0.0,10.0,11.0,15.0,0.0,2.0,0.0,2.0,0.0,United States,"Minneapolis, Minnesota",155.0,M,5.6,170.69
adaa60486a2345a6bb4480a1af96ea97,Hermes Franca,1974-08-26,,['Victory MMA'],Welterweight,26.0,20.0,1.0,8.0,15.0,3.0,0.0,10.0,0.0,10.0,0.0,Brazil,"Fortaleza, Ceara",170.0,M,5.6,170.69
94336f9761b24d7788b2e95bd02f37a9,Antonio Rodrigo Nogueira,1976-06-02,Minotauro,['Team Nogueira'],Heavyweight,34.0,10.0,1.0,3.0,21.0,10.0,0.0,3.0,2.0,5.0,0.0,Brazil,"Vitoria da Conquista, Bahia",240.0,M,6.3,192.02
0d7da9e65721444f99bf1bdc5d3b69d9,Heath Herring,1978-03-02,The Texas Crazy Horse,['Las Vegas Combat Club'],Heavyweight,28.0,16.0,1.0,10.0,13.0,4.0,1.0,5.0,1.0,10.0,0.0,United States,"Waco, Texas",250.0,M,6.4,195.07
5f6e0317364a46859616af6da36afdb4,Mike Nickels,1971-12-13,Big,['Colorado Brazilian Jiu-Jitsu'],Light Heavyweight,9.0,5.0,0.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,United States,"Denver, Colorado",204.0,M,6.4,195.07
85f670c699a54acea2a4f78265fa6d16,Jason Gilliam,1972-10-31,,['Team Wolfpack'],Welterweight,15.0,9.0,0.0,10.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,United States,"Muncie, Indiana",169.0,M,6.0,182.88
155a2bb7a750437da3b6cda3a99d9493,Mark Bocek,1981-10-24,,['Tristar Gym'],Lightweight,12.0,5.0,0.0,1.0,7.0,4.0,0.0,1.0,1.0,3.0,0.0,Canada,"Toronto, Ontario",155.0,M,5.9,179.83
a9289a7ca1c04025be3f174e21115cc2,B.J. Penn,1978-12-13,The Prodigy,"[""BJ Penn's MMA""]",Featherweight,16.0,14.0,0.0,7.0,6.0,3.0,0.0,4.0,1.0,9.0,0.0,United States,"Hilo, Hawaii",145.0,M,5.9,179.83
5ffed3f0376547fe80e1035a80e5be27,Jens Pulver,1974-12-06,Little Evil,['Team Extreme'],Bantamweight,27.0,19.0,0.0,14.0,4.0,9.0,0.0,8.0,9.0,2.0,0.0,United States,"Crystal Lake, Illinois",135.0,M,5.7,173.74
6bc8d37a7c5b4f77912a75c9e116f65b,Manny Gamburyan,1981-05-08,The Anvil,"['Team Hayastan', 'Glendale Fighting Club']",Bantamweight,15.0,10.0,1.0,2.0,7.0,6.0,0.0,5.0,0.0,5.0,0.0,United States,"Los Angeles, California",135.0,M,5.5,167.64
04504ed8475d4f13a07aa390284fc7f9,Floyd Sword,,,['Team Four Corners'],Middleweight,12.0,3.0,0.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,United States,"Farmington, New Mexico",185.0,M,5.11,155.75
dcefc620ab024c9aabcb2584a108bb14,Douglas Evans,1980-10-10,,['AK Wolfpack'],Featherweight,13.0,10.0,0.0,2.0,8.0,3.0,0.0,3.0,4.0,3.0,0.0,United States,"Anchorage, Alaska",144.0,M,5.9,179.83
6b12e18ec85c4e1d9b229053fc743d1d,Brandon Melendez,1983-03-24,The Murderer,['Elite Performance'],Welterweight,25.0,25.0,0.0,10.0,12.0,3.0,0.0,8.0,13.0,2.0,2.0,United States,"Bountiful, Utah",170.0,M,5.1,155.45
bd18a4d0aad1408fa30371825bc43cce,Andy Wang,1977-05-28,,['Grappling Unlimited'],Lightweight,8.0,9.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,7.0,0.0,United States,"Los Angeles, California",155.0,M,5.6,170.69
221dc1ba33b4490cb7e8474335d5c145,Robert Emerson,1981-07-30,The Saint,['MMA Lab'],Bantamweight,21.0,15.0,1.0,6.0,7.0,8.0,0.0,0.0,3.0,12.0,0.0,United States,"Newport Beach, California",135.0,M,5.8,176.78
1cd183f4845d45c3bec83fd8a4134038,Allen Berube,1974-08-25,Monstah,['Gracie Tampa'],Lightweight,4.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,United States,"Biddeford, Maine",155.0,M,5.8,176.78
c03ea4cb60b342b0a0ac6242685d35b0,Brian Geraghty,1980-11-04,,['Freestyle Academy'],Lightweight,26.0,18.0,0.0,7.0,14.0,5.0,0.0,5.0,4.0,9.0,0.0,United States,"Pleasant Prairie, Wisconsin",155.0,M,5.7,173.74
93de68fd5b3540c7bc6a9c1ba2ae359a,Hector Ramirez,1976-03-28,Sick Dog,[],Light Heavyweight,10.0,6.0,0.0,6.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,United States,"Norwalk, California",205.0,M,6.0,182.88
5b24fc7b66f04dc5b075f8f9f8d42cfc,Rory Singer,1976-05-28,Outburst,['Hardcore Gym'],Middleweight,11.0,9.0,0.0,2.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,United States,"Athens, Georgia",185.0,M,6.2,188.98
8b380fddc18f47d9a5e04da05569a062,Scott Smith,1979-05-21,Hands of Steel,['Capital City Fighting Alliance'],Middleweight,18.0,11.0,1.0,15.0,3.0,0.0,0.0,5.0,4.0,2.0,0.0,United States,"Elk Grove, California",185.0,M,6.0,182.88
953ab6ce398048deb4c81c0a2272912a,Jason Tan,1981-12-17,,[],Welterweight,5.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,England,Liverpool,170.0,M,5.1,155.45
e1591baa25a74e76a3a34197ee12b1f2,Eddie Sanchez,1982-04-11,The Manic Hispanic,['Kings MMA'],Heavyweight,15.0,8.0,0.0,11.0,2.0,2.0,0.0,5.0,1.0,2.0,0.0,United States,"San Diego, California",214.0,M,6.3,192.02
01161693165e47a3bdde1e7f67581da6,Colin Robinson,1968-11-27,Big C,[],Heavyweight,10.0,12.0,0.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,0.0,Northern Ireland,Ballymena,243.0,M,6.4,195.07
14d831bc22c34b69a33bcb977454163e,Steven Lynch,,,[],Welterweight,5.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Northern Ireland,Antrim,170.0,M,5.1,155.45
e1da29bb6505466eb763b04366b6ba2c,Sam Stout,1984-04-23,Hands of Stone,"['Team Tompkins', 'Syndicate MMA']",Lightweight,20.0,12.0,0.0,9.0,1.0,10.0,0.0,3.0,3.0,6.0,0.0,Canada,"London, Ontario",155.0,M,5.9,179.83
8bc1358b2b8e4a4c81581ebbb63ca7f8,Roan Carneiro,1978-06-02,Jucao,['American Top Team Atlanta'],Welterweight,21.0,13.0,0.0,3.0,9.0,9.0,0.0,4.0,3.0,6.0,0.0,Brazil,Rio de Janeiro,170.0,M,5.11,155.75
7a72da486cbf40168db633a269bc8e82,Drew McFedries,1978-07-27,The Massacre,['Champions Gym'],Middleweight,12.0,7.0,0.0,11.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,United States,"Bettendorf, Iowa",185.0,M,6.0,182.88
c7c5ea76eec143cb88bb253efe07b18d,Jordan Radev,1976-03-04,,['Sportcentrum KOPS'],Welterweight,23.0,5.0,0.0,5.0,5.0,12.0,1.0,2.0,0.0,3.0,0.0,Bulgaria,"Pomorie, Burgas",170.0,M,5.7,173.74
3b8b6771414b484a98ab148062630e18,Luigi Fioravanti,1981-01-22,The Italian Tank,['Flawless MMA'],Middleweight,26.0,15.0,0.0,13.0,4.0,9.0,0.0,7.0,2.0,6.0,0.0,United States,"St. Louis, Missouri",183.0,M,5.9,179.83
a3569086590645b686787cbe079331c5,Pete Spratt,1971-01-09,The Secret Weapon,"['Pete Spratt American Muay Thai', 'Rodrigo Pinheiro BJJ']",Welterweight,25.0,24.0,0.0,17.0,5.0,3.0,0.0,4.0,16.0,4.0,0.0,United States,"San Antonio, Texas",170.0,M,5.9,179.83
c676552f2f79416884f67528bc5af708,Jeff Cox,1968-08-02,,['Strong Style Fight Team'],Lightweight,10.0,7.0,0.0,4.0,5.0,1.0,0.0,4.0,3.0,0.0,0.0,United States,"Cleveland, Ohio",155.0,M,5.1,155.45
ba25fa9c00b74c3ca97e23baff67eeef,Chad Reiner,1981-06-29,The Grinder,['Premier Combat Center'],Welterweight,35.0,18.0,0.0,13.0,16.0,6.0,0.0,11.0,5.0,2.0,0.0,United States,"Omaha, Nebraska",170.0,M,6.0,182.88
ceff8aa6a2ad49ac92a510af4c35d860,Nate Mohr,1983-03-03,,['Team Curran'],Lightweight,9.0,7.0,0.0,8.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,United States,"Cedar Falls, Iowa",155.0,M,5.9,179.83
c6340edbceb84d9d8ad92e5bf6de4065,Ivan Salaverry,1971-01-11,,['Ivan Salaverry MMA'],Middleweight,14.0,9.0,0.0,5.0,5.0,4.0,0.0,4.0,1.0,3.0,1.0,United States,"Seattle, Washington",185.0,M,6.0,182.88
5dbfb07eee4e4837853c960e77b1c592,James Irvin,1978-09-12,The Sandman,['Reign MMA'],Middleweight,17.0,10.0,2.0,12.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,United States,"Citrus Heights, California",185.0,M,6.2,188.98
777c2fb9fae443b5b4622400811d3a7e,Sean Salmon,1977-11-09,,[],Light Heavyweight,18.0,21.0,0.0,7.0,6.0,5.0,0.0,11.0,10.0,0.0,0.0,United States,"Columbus, Ohio",205.0,M,5.1,155.45
37d7affc4b454a2cbe57f360b70afb48,Wilson Gouveia,1978-10-03,,['American Top Team'],Heavyweight,14.0,8.0,0.0,7.0,6.0,1.0,0.0,6.0,0.0,2.0,0.0,United States,"Coral Pass, Florida",219.0,M,6.2,188.98
68a35ad77c404c45b2822f73854db614,Carmelo Marrero,1981-01-26,The Fury,['American Top Team'],Heavyweight,16.0,6.0,1.0,3.0,7.0,6.0,0.0,0.0,2.0,4.0,0.0,United States,"Douglasville, Pennsylvania",255.0,M,6.2,188.98
8361bc7248024d9d9df3f546db274a9a,Andrei Arlovski,1979-02-04,The Pit Bull,['American Top Team'],Heavyweight,34.0,24.0,2.0,17.0,3.0,14.0,0.0,12.0,3.0,9.0,0.0,Belarus,Minsk,245.0,M,6.4,195.07
37625e3b82634a63af582fc85dd91494,Fabricio Werdum,1977-07-30,Vai Cavalo,"['Werdum Combat Team', 'Kings MMA']",Heavyweight,24.0,10.0,1.0,6.0,12.0,6.0,0.0,3.0,0.0,7.0,0.0,Brazil,"Porto Alegre, Rio Grande do Sul",246.0,M,6.4,195.07
d600a01b7ccd4ffa91b9968d839c8c98,Elvis Sinosic,1971-02-13,The King of Rock n Rumble,[],Light Heavyweight,7.0,11.0,0.0,4.0,3.0,0.0,0.0,6.0,1.0,4.0,0.0,Australia,Sydney,199.0,M,6.3,192.02
1e698e6e43ea4c88853aeb886c0812a8,Assuerio Silva,1974-06-18,,[],Heavyweight,16.0,8.0,1.0,7.0,7.0,2.0,0.0,3.0,2.0,3.0,0.0,Brazil,"Curitiba, Parana",235.0,M,6.1,185.93
63303a6b6d7749bdba24cc560b5b2a16,David Lee,,,['Team Crossface'],Featherweight,12.0,10.0,0.0,0.0,12.0,0.0,0.0,3.0,6.0,1.0,0.0,England,"London, Greater London",145.0,M,5.11,155.75
c1502140dd30475b851b546688bda3f0,Victor Valimaki,1981-12-17,The Finnisher,['Complete Fitness and Martial Arts'],Heavyweight,18.0,11.0,0.0,7.0,6.0,5.0,0.0,8.0,1.0,2.0,0.0,Canada,"Edmonton, Alberta",233.0,M,6.0,182.88
43fae813f43c42deb4ccdb7b33b2f857,Matt Serra,1974-06-02,The Terror,['Serra-Longo Fight Team'],Welterweight,11.0,7.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,5.0,0.0,United States,"Long Island, New York",170.0,M,5.6,170.69
7efb36769dbf4b439ba84a2058c9202e,Mike Swick,1979-06-19,Quick,['AKA Thailand'],Welterweight,15.0,6.0,0.0,8.0,3.0,4.0,0.0,2.0,1.0,3.0,0.0,United States,"San Jose, California",170.0,M,6.1,185.93
8f9950d3247044d599e190393c2db2a8,Brad Imes,1978-05-06,The Hillbilly Heartthrob,['Sacramaneto BJJ'],Heavyweight,13.0,7.0,0.0,3.0,8.0,2.0,0.0,3.0,1.0,3.0,0.0,United States,"Sacramento, California",260.0,M,6.7,204.22
8709a3357577449c8e93e344b0517f86,Josh Haynes,1977-07-30,Bring the Pain,['Syndicate MMA'],Light Heavyweight,14.0,11.0,0.0,4.0,8.0,2.0,0.0,5.0,1.0,5.0,0.0,United States,"Medford, Oregon",205.0,M,5.9,179.83
f0e3dae3918348b085246b6694a64de3,Melvin Guillard,1983-03-30,The Young Assassin,['Genesis Training Center'],Welterweight,32.0,22.0,3.0,21.0,2.0,9.0,0.0,6.0,9.0,7.0,0.0,United States,"New Orleans, Louisiana",170.0,M,5.9,179.83
68031e27d99640779c5ed4e753c45ec6,Justin McCully,1976-02-18,The Insane One,['Team Punishment'],Heavyweight,11.0,5.0,0.0,1.0,6.0,4.0,0.0,0.0,4.0,1.0,0.0,United States,"Orange, California",235.0,M,6.2,188.98
e055eb7371f64a2bb17dfdbef1e751c8,Dokonjonosuke Mishima,1972-04-19,,['Cobra Kai MMA Dojo'],Lightweight,20.0,7.0,0.0,3.0,7.0,10.0,0.0,2.0,3.0,2.0,0.0,Japan,"Amagasaki, Hyogo",154.0,M,5.7,173.74
9c9e4c1593fd43919cf9438c43a57f53,Seth Petruzelli,1979-12-03,The Silverback,['The Jungle MMA & Fitness'],Light Heavyweight,14.0,8.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,United States,"Fort Myers, Florida",205.0,M,6.0,182.88
525e8bb48e69433a9b60f2667ca8f1ea,Drew Fickett,1979-12-24,Night Rider,['Team Scrub'],Lightweight,43.0,22.0,0.0,4.0,31.0,8.0,0.0,14.0,3.0,5.0,0.0,United States,"Tucson, Arizona",151.0,M,5.1,155.45
72794c8f898e4120b47abbd6d501a6be,Keita Nakamura,1984-05-22,K-Taro,['United Gym Tokyo'],Lightweight,36.0,12.0,1.0,9.0,16.0,11.0,0.0,2.0,1.0,9.0,0.0,Japan,"Katsushika, Tokyo",156.0,M,5.11,155.75
c963a1b22876414f8867cda4a0626366,Martin Kampmann,1982-04-17,Hitman,['Xtreme Couture'],Welterweight,20.0,7.0,0.0,9.0,6.0,4.0,1.0,5.0,0.0,2.0,0.0,Denmark,Aarhus,170.0,M,6.0,182.88
b6309eace4b542458a96b2d14ce476d3,Matt Hughes,1973-10-13,,['HIT Squad'],Welterweight,45.0,9.0,0.0,21.0,14.0,10.0,0.0,5.0,4.0,0.0,0.0,United States,"Hillsboro, Illinois",170.0,M,5.9,179.83
de8425f074e74e85b2aa5ebcbeb94316,Jason Lambert,1977-09-23,The Punisher,['Alliance MMA'],Light Heavyweight,26.0,13.0,0.0,16.0,6.0,4.0,0.0,7.0,3.0,3.0,0.0,United States,"San Diego, California",205.0,M,5.1,155.45
fa1063aaf27d429aa52613d92f0f35c4,Rex Holman,,,[],Light Heavyweight,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,United States,"Columbus, Ohio",205.0,M,6.3,192.02
2e8e93be8bae4a2e92d905cecf999bfc,Jason Dent,1980-06-12,Dynamite,['GriffonRawl Thaiboxing & MMA Academy'],Welterweight,22.0,13.0,0.0,3.0,19.0,0.0,0.0,2.0,2.0,9.0,0.0,United States,"Cincinnati, Ohio",158.0,M,5.1,155.45
fda4973ff2d144bab485af34e717828d,Jamie Varner,1984-12-10,C-4,"['Arizona Combat Sports', 'MMA Lab']",Lightweight,21.0,11.0,2.0,9.0,9.0,3.0,0.0,2.0,5.0,4.0,0.0,United States,"Phoenix, Arizona",155.0,M,5.8,176.78
d67f7d185862489090d6ab7c2a69ecae,Travis Lutter,1973-05-12,The Serial Killer,"[""Lion's Den Dallas""]",Middleweight,10.0,6.0,0.0,1.0,7.0,2.0,0.0,4.0,1.0,1.0,0.0,United States,"Dallas, Texas",185.0,M,6.2,188.98
e744554a5785426aa29e4bfef162395a,John Halverson,1972-09-08,,[],Lightweight,16.0,8.0,1.0,10.0,5.0,1.0,0.0,4.0,2.0,1.0,1.0,United States,"Waukee, Iowa",155.0,M,5.9,179.83
c063f5af53174a7a837032da10c0e858,Marvin Eastman,1971-06-08,The Beastman,['J-Sect MMA'],Heavyweight,18.0,15.0,0.0,7.0,1.0,10.0,0.0,7.0,2.0,6.0,0.0,United States,"Las Vegas, Nevada",207.0,M,5.9,179.83
e2de5c1398194767bb2c59cd22ece75d,Jorge Rivera,1972-02-28,El Conquistador,['Rivera Athletic Center'],Middleweight,20.0,9.0,0.0,14.0,2.0,4.0,0.0,5.0,3.0,1.0,0.0,United States,"Milford, Massachusetts",185.0,M,6.1,185.93
299149b6f614497ab708668ec038da9c,Sam Hoger,1980-06-28,Alaskan Assassin,['Miletich Martial Arts'],Light Heavyweight,10.0,4.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,United States,"Eagle River, Alaska",205.0,M,6.2,188.98
814557a322f04cedb323b1d45c367549,Jake O'Brien,1984-09-25,,['Integrated Fighting Academy'],Light Heavyweight,15.0,4.0,0.0,7.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,United States,"Indianapolis, Indiana",205.0,M,6.3,192.02
cbf4a79f5d4249fa89022845efe693d0,Dean Lister,1976-02-13,The Boogeyman,['Victory MMA'],Middleweight,13.0,7.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,7.0,0.0,United States,"San Diego, California",185.0,M,6.1,185.93
3d63d3a8b2f647ecbf9ed8fa2469736d,Chris Price,1982-11-09,Exorcist,['Team IBJJA'],Light Heavyweight,19.0,4.0,0.0,8.0,6.0,5.0,0.0,2.0,2.0,0.0,0.0,United States,"Beach Grove, Indiana",203.0,M,6.2,188.98
f71f0c263d5c4b85bc73ccb4224e26c9,Ross Pointon,1978-02-18,The Gladiator,[],Welterweight,6.0,17.0,0.0,2.0,4.0,0.0,0.0,8.0,8.0,1.0,0.0,England,"Stoke-on-Trent, Staffordshire",170.0,M,5.8,176.78
c073e894a9854251ad742f05f11011ac,Marcio Cruz,1978-04-24,Pe de Pano,['Gracie Fusion'],Light Heavyweight,8.0,3.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,Brazil,Rio de Janeiro,205.0,M,6.4,195.07
8d627d6787df464e9c3d5f1ff2b5c972,Tony DeSouza,1974-07-26,The Peruvian Savage,['Millennia MMA'],Welterweight,11.0,4.0,0.0,2.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,Peru,Cuzco,169.0,M,6.0,182.88
a70bdfc446a34dc5b5b8c4feb2e263b1,Anthony Perosh,1972-05-10,The Hippo,['Team Perosh Mixed Martial Arts'],Light Heavyweight,15.0,10.0,0.0,5.0,10.0,0.0,0.0,7.0,0.0,3.0,0.0,Australia,"Sydney, New South Wales",205.0,M,6.3,192.02
836539f28a4f4dc1a70c8a2dd439bee7,Joe Riggs,1982-09-23,Diesel,['Soul Fighters'],Welterweight,49.0,18.0,2.0,37.0,7.0,4.0,1.0,9.0,6.0,3.0,0.0,United States,"Phoenix, Arizona",170.0,M,6.0,182.88
59e9bf0fbcec442fb44b8261701f66eb,Jeff Joslin,1975-04-30,The Inferno,['Joslin Fight Team'],Welterweight,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Canada,"Hamilton, Ontario",170.0,M,6.0,182.88
0967cebd20f54aa7a24dabdb89aa2ba5,Shonie Carter,1972-05-03,Mr. International,['Iron Academy'],Middleweight,52.0,32.0,0.0,14.0,13.0,25.0,0.0,11.0,3.0,18.0,0.0,United States,"Chicago, Illinois",176.0,M,5.9,179.83
5af50e6bccd348aea2dc1f3f3ed310c8,Jorge Santiago,1980-10-09,The Sandman,"['Blackzilians', 'Jaco Hybrid Training Center']",Welterweight,25.0,12.0,0.0,10.0,13.0,2.0,0.0,6.0,0.0,6.0,0.0,Brazil,Rio de Janeiro,170.0,M,6.1,185.93
39cf2b4175704944bb7ff1550c1dd258,Dave Menne,1974-07-29,The Warrior,['Menne Combat Academy'],Middleweight,45.0,17.0,0.0,6.0,19.0,20.0,0.0,7.0,1.0,9.0,0.0,United States,"Minneapolis, Minnesota",185.0,M,5.1,155.45
df2e3a8b8a4d44c7b5b6ad4f800dd155,Brock Larson,1977-08-23,,"['Get Sum Athletic Compound', 'American Top Team']",Welterweight,42.0,10.0,0.0,15.0,21.0,5.0,1.0,3.0,2.0,5.0,0.0,United States,"Brainerd, Minnesota",170.0,M,5.11,155.75
4314300ad2f84bd7a0bcf2fc2a9a075f,Logan Clark,1985-02-16,The Pink Pounder,"['The Academy MN', 'Rochester MMA']",Middleweight,18.0,6.0,0.0,5.0,9.0,3.0,1.0,2.0,2.0,2.0,0.0,United States,"Eyota, Minnesota",185.0,M,6.2,188.98
2e241272b8df4f5c9e55dcabbe9546e6,Steve Byrnes,1979-08-26,,['MMA Development'],Middleweight,6.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,United States,"Haleiwa, Hawaii",185.0,M,,
45516b879dd14835af89259aec4d7d18,Jeff Monson,1971-01-18,The Snowman,['American Top Team'],Heavyweight,60.0,26.0,1.0,5.0,36.0,18.0,1.0,9.0,4.0,13.0,0.0,United States,"Miami, Florida",238.0,M,5.9,179.83
07dc3a1983024e858f6199117323813c,Nick Diaz,1983-08-02,,['Cesar Gracie Fight Team'],Middleweight,26.0,10.0,2.0,13.0,8.0,5.0,0.0,3.0,0.0,7.0,0.0,United States,"Stockton, California",185.0,M,6.1,185.93
3424e976d46e45779f8428730f641df2,Sherman Pendergarst,1967-02-01,The Tank,['Miletich Fighting Systems'],Light Heavyweight,11.0,18.0,1.0,2.0,8.0,1.0,0.0,11.0,2.0,5.0,0.0,United States,"Baltimore, Maryland",205.0,M,6.1,185.93
d4858df0b9a74a7b893f257091cf91a0,Josh Schockman,1980-12-29,The Warhammer,['Dirty South Fight Team'],Light Heavyweight,6.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,United States,"Nashville, Tennessee",205.0,M,6.4,195.07
489dfa6cffde4049af1d5bc37db40ff8,Edwin Dewees,1982-08-07,Babyface,['Lions Den Scottsdale'],Light Heavyweight,38.0,17.0,1.0,10.0,24.0,4.0,0.0,7.0,6.0,4.0,0.0,United States,"Scottsdale, Arizona",205.0,M,6.1,185.93
8c07467d6538449ca260b4f4acbd8fde,Jeremy Jackson,1982-09-19,The Scorpion,['Team Freedom'],Welterweight,9.0,5.0,0.0,6.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,United States,"Port Hueneme, California",170.0,M,5.1,155.45
7866cc6e02cf4eb7ab7964cf4dbc5ac8,Charles McCarthy,1980-08-06,Chainsaw,['American Top Team'],Middleweight,10.0,5.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,United States,"Miami, Florida",185.0,M,5.1,155.45
fd35851cb1f748cc8d9bd785511917aa,Gideon Ray,1973-05-27,,['MMA Masters Chicago'],Welterweight,17.0,15.0,0.0,8.0,8.0,1.0,0.0,3.0,5.0,7.0,0.0,United States,"Roselle, Illinois",170.0,M,5.1,155.45
347460bda34f4e91a6f21acfadb5aea7,Dan Lauzon,1988-03-30,The Upgrade,['Lauzon MMA'],Welterweight,17.0,6.0,0.0,9.0,7.0,1.0,0.0,3.0,2.0,1.0,0.0,United States,"Bridgewater, Massachusetts",170.0,M,5.1,155.45
4d2b683e5f2d4f1a91a387e6347f323b,Justin James,1976-11-08,Pretty Boy,[],Lightweight,13.0,7.0,0.0,5.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,United States,Nebraska,155.0,M,5.1,155.45
c8eb7028fc4d455fa605fe8969215f78,Ken Shamrock,1964-02-11,The World's Most Dangerous Man,"[""Lion's Den""]",Heavyweight,28.0,17.0,0.0,3.0,22.0,3.0,0.0,11.0,4.0,2.0,0.0,United States,"San Diego, California",212.0,M,6.1,185.93
d6b348d4d43b4082806528e09d057973,Crafton Wallace,1972-04-15,,['Inferno MMA'],Middleweight,18.0,6.0,0.0,8.0,9.0,1.0,0.0,2.0,3.0,1.0,0.0,United States,"Naples, Florida",184.0,M,6.0,182.88
15a421ba8fd644cbb2be32c21cd4109c,John Alessio,1979-07-05,The Natural,['Xtreme Couture'],Lightweight,35.0,17.0,2.0,10.0,15.0,8.0,2.0,2.0,7.0,7.0,1.0,Canada,"Vancouver, British Columbia",155.0,M,5.1,155.45
ca4549074b4e44d2850753f1db28638d,David Loiseau,1979-12-17,The Crow,['Tristar Gym'],Light Heavyweight,23.0,11.0,0.0,15.0,3.0,5.0,0.0,2.0,2.0,7.0,0.0,Canada,"Montreal, Quebec",192.0,M,6.0,182.88
b66b7dcbe1f848f2a983077066767a6c,Gabe Ruediger,1977-08-29,Godzilla,['PKG'],Lightweight,18.0,8.0,0.0,4.0,13.0,1.0,0.0,5.0,2.0,1.0,0.0,United States,"Rancho Cucamonga, California",155.0,M,5.1,155.45
0affc05503d743269ec8e369f39facd8,Mario Neto,,Sukata,"['Mario Sukata Team', 'Wolfslair Academy']",Heavyweight,13.0,5.0,0.0,2.0,8.0,3.0,0.0,2.0,2.0,1.0,0.0,Brazil,"Joao Pessoa, Paraiba",229.0,M,6.0,182.88
25afe09d58c24a958c538e0c54a7df8b,Danny Abbadi,1983-07-03,,[],Middleweight,4.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,United States,"Orlando, Florida",185.0,M,5.11,155.75
180aea60e48844148497107883dba811,Josh Neer,1983-03-24,The Dentist,['Cesar Gracie Fight Team'],Welterweight,36.0,16.0,0.0,21.0,11.0,4.0,0.0,3.0,5.0,8.0,0.0,United States,"Des Moines, Iowa",170.0,M,5.11,155.75
ba98ff92b8e846f58fc6032d882926e0,Rob MacDonald,1978-09-05,Bobby Maximus,['Franco Behring'],Heavyweight,5.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,Canada,"Mississauga, Ontario",230.0,M,6.3,192.02
1e2cd23125894ac28a274d0553ca9018,Wes Combs,1973-06-18,Soldier,['Millennia MMA'],Heavyweight,20.0,6.0,0.0,16.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,United States,"Rancho Cucamonga, California",230.0,M,6.2,188.98
2e790e97f6514baaabe490af159d70e5,Cory Walmsley,,,['Team Bison'],Light Heavyweight,8.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,United States,"St. Paul, Minnesota",205.0,M,6.0,182.88
fe7e259ab1b7499cae56f62a9235a8b6,Yuki Sasaki,1976-09-12,,['Grabaka'],Middleweight,25.0,22.0,0.0,2.0,15.0,8.0,0.0,5.0,4.0,13.0,0.0,Japan,"Kushiro, Hokkaido",180.0,M,6.0,182.88
